FIGHTER,STANCE,EVER_CHAMPION,EVER_INTERIM,EVER_CHALLENGER,KD,TD,SUB.ATT,REV,CTRL,HEAD,BODY,LEG,DISTANCE,CLINCH,GROUND,SIG,TOT.SIG,STR,TOTAL.STR,TOTAL.TD,TOTAL.HEAD,TOTAL.BODY,TOTAL.LEG,TOTAL.DISTANCE,TOTAL.CLINCH,TOTAL.GROUND,OPP_KD,OPP_TD,OPP_SUB.ATT,OPP_REV,OPP_CTRL,OPP_HEAD,OPP_BODY,OPP_LEG,OPP_DISTANCE,OPP_CLINCH,OPP_GROUND,OPP_SIG,OPP_TOT.SIG,OPP_STR,OPP_TOTAL.STR,OPP_TOTAL.TD,OPP_TOTAL.HEAD,OPP_TOTAL.BODY,OPP_TOTAL.LEG,OPP_TOTAL.DISTANCE,OPP_TOTAL.CLINCH,OPP_TOTAL.GROUND,TD_DEF,HEAD_DEF,BODY_DEF,LEG_DEF,DISTANCE_DEF,CLINCH_DEF,GROUND_DEF,SIG_DEF,STR_DEF,TD_%,HEAD_%,BODY_%,LEG_%,DISTANCE_%,CLINCH_%,GROUND_%,SIG_%,STR_%,TD_DEF_%,HEAD_DEF_%,BODY_DEF_%,LEG_DEF_%,DISTANCE_DEF_%,CLINCH_DEF_%,GROUND_DEF_%,SIG_DEF_%,STR_DEF_%
Jodie Esquibel,Orthodox,No,No,No,0.0,3.0,0.0,0.0,6.283333333333333,160.0,73.0,13.0,216.0,24.0,6.0,246.0,784.0,273.0,812.0,14.0,621.0,148.0,15.0,735.0,42.0,7.0,0.0,2.0,1.0,0.0,2.0,300.0,102.0,40.0,344.0,90.0,8.0,442.0,932.0,510.0,1001.0,12.0,752.0,133.0,47.0,811.0,112.0,9.0,10.0,452.0,31.0,7.0,467.0,22.0,1.0,490.0,491.0,0.21428571428571427,0.2576489533011272,0.49324324324324326,0.2,0.2938775510204082,0.5714285714285714,0.8571428571428571,0.3137755102040816,0.33620689655172414,0.8333333333333334,0.601063829787234,0.23308270676691734,0.9574468085106383,0.5758323057953144,0.1964285714285714,0.11111111111111116,0.5257510729613735,0.49050949050949055
Humberto Bandenay,Southpaw,No,No,No,1.0,6.0,1.0,0.0,3.8333333333333326,39.0,20.0,10.0,55.0,12.0,2.0,69.0,165.0,97.0,194.0,13.0,127.0,25.0,13.0,148.0,15.0,2.0,1.0,3.0,0.0,0.0,8.516666666666667,96.0,43.0,10.0,94.0,24.0,31.0,149.0,253.0,174.0,281.0,8.0,175.0,64.0,14.0,180.0,32.0,41.0,5.0,79.0,21.0,4.0,86.0,8.0,10.0,104.0,107.0,0.46153846153846156,0.30708661417322836,0.8,0.46153846153846156,0.3716216216216216,0.8,1.0,0.41818181818181815,0.5,0.625,0.4514285714285714,0.328125,0.7857142857142857,0.47777777777777775,0.25,0.24390243902439024,0.4110671936758893,0.3807829181494662
Bobby Moffett,Orthodox,No,No,No,0.0,6.0,3.0,1.0,7.65,74.0,23.0,22.0,114.0,4.0,1.0,119.0,334.0,144.0,367.0,10.0,272.0,36.0,26.0,323.0,10.0,1.0,0.0,4.0,2.0,2.0,7.466666666666667,84.0,34.0,12.0,113.0,17.0,0.0,130.0,343.0,163.0,381.0,12.0,283.0,47.0,13.0,320.0,23.0,0.0,8.0,199.0,13.0,1.0,207.0,6.0,0.0,213.0,218.0,0.6,0.27205882352941174,0.6388888888888888,0.23076923076923078,0.35294117647058826,0.4,1.0,0.3562874251497006,0.3923705722070845,0.6666666666666667,0.7031802120141343,0.276595744680851,0.6923076923076923,0.646875,0.26086956521739135,,0.6209912536443148,0.5721784776902887
Liz Carmouche,Orthodox,No,No,Yes,0.0,25.0,4.0,0.0,42.583333333333336,164.0,57.0,93.0,177.0,46.0,91.0,314.0,592.0,946.0,1272.0,41.0,390.0,77.0,125.0,417.0,52.0,123.0,1.0,8.0,8.0,2.0,38.233333333333334,126.0,48.0,128.0,171.0,75.0,56.0,302.0,861.0,665.0,1263.0,24.0,606.0,90.0,165.0,678.0,111.0,72.0,16.0,480.0,42.0,37.0,507.0,36.0,16.0,559.0,598.0,0.6097560975609756,0.4205128205128205,0.7402597402597403,0.2,0.4244604316546763,0.8846153846153846,0.7398373983739838,0.5304054054054054,0.7437106918238994,0.6666666666666667,0.7920792079207921,0.4666666666666667,0.9515151515151515,0.747787610619469,0.32432432432432434,0.2222222222222222,0.6492450638792102,0.4734758511480601
Salim Touahri,Orthodox,No,No,No,0.0,0.0,0.0,0.0,2.683333333333333,49.0,58.0,10.0,77.0,33.0,7.0,117.0,249.0,156.0,293.0,3.0,155.0,82.0,12.0,196.0,40.0,13.0,1.0,3.0,0.0,0.0,8.766666666666667,88.0,14.0,27.0,88.0,32.0,9.0,129.0,309.0,176.0,361.0,18.0,239.0,33.0,37.0,254.0,44.0,11.0,15.0,151.0,19.0,10.0,166.0,12.0,2.0,180.0,185.0,0.0,0.3161290322580645,0.7073170731707317,0.0,0.39285714285714285,0.825,0.5384615384615384,0.46987951807228917,0.5324232081911263,0.8333333333333334,0.6317991631799162,0.5757575757575757,0.9189189189189189,0.6535433070866141,0.2727272727272727,0.18181818181818177,0.5825242718446602,0.5124653739612188
Cristiane Justino,Orthodox,Yes,No,Yes,2.0,3.0,0.0,0.0,9.549999999999999,260.0,136.0,64.0,297.0,101.0,62.0,460.0,807.0,519.0,872.0,5.0,573.0,165.0,69.0,582.0,129.0,96.0,2.0,2.0,0.0,0.0,10.55,85.0,38.0,25.0,120.0,23.0,5.0,148.0,461.0,203.0,524.0,17.0,361.0,63.0,37.0,414.0,37.0,10.0,15.0,276.0,25.0,12.0,294.0,14.0,5.0,313.0,321.0,0.6,0.4537521815008726,0.8242424242424242,0.043478260869565216,0.5103092783505154,0.7829457364341085,0.6458333333333334,0.5700123915737298,0.5951834862385321,0.8823529411764706,0.7645429362880887,0.39682539682539686,0.9459459459459459,0.7101449275362319,0.3783783783783784,0.5,0.6789587852494576,0.6125954198473282
Erik Koch,Southpaw,No,No,No,2.0,7.0,6.0,1.0,20.6,167.0,40.0,28.0,143.0,45.0,47.0,235.0,582.0,357.0,716.0,16.0,498.0,48.0,36.0,464.0,59.0,59.0,3.0,8.0,2.0,1.0,36.13333333333333,189.0,88.0,53.0,140.0,84.0,106.0,330.0,649.0,548.0,909.0,58.0,449.0,127.0,73.0,393.0,108.0,148.0,50.0,260.0,39.0,20.0,253.0,24.0,42.0,319.0,361.0,0.4375,0.3353413654618474,0.8333333333333334,0.19444444444444445,0.3081896551724138,0.7627118644067796,0.7966101694915254,0.40378006872852235,0.49860335195530725,0.8620689655172413,0.5790645879732739,0.30708661417322836,0.8904109589041096,0.643765903307888,0.2222222222222222,0.28378378378378377,0.4915254237288136,0.39713971397139713
Kyle Stewart,Orthodox,No,No,No,0.0,0.0,0.0,0.0,2.25,13.0,5.0,7.0,21.0,4.0,0.0,25.0,75.0,70.0,130.0,8.0,54.0,11.0,10.0,68.0,7.0,0.0,0.0,6.0,1.0,0.0,10.983333333333333,35.0,7.0,1.0,20.0,5.0,18.0,43.0,72.0,80.0,121.0,14.0,61.0,10.0,1.0,44.0,7.0,21.0,8.0,26.0,3.0,0.0,24.0,2.0,3.0,29.0,41.0,0.0,0.24074074074074073,0.45454545454545453,0.0,0.3088235294117647,0.5714285714285714,,0.3333333333333333,0.5384615384615384,0.5714285714285714,0.42622950819672134,0.30000000000000004,-5.0,0.5454545454545454,0.2857142857142857,0.1428571428571429,0.4027777777777778,0.33884297520661155
Sarah Frota,Southpaw,No,No,No,0.0,0.0,0.0,0.0,4.6,31.0,8.0,2.0,26.0,4.0,11.0,41.0,110.0,111.0,189.0,0.0,91.0,13.0,6.0,88.0,4.0,18.0,0.0,6.0,3.0,0.0,11.566666666666666,38.0,8.0,6.0,22.0,3.0,27.0,52.0,107.0,126.0,182.0,13.0,86.0,12.0,9.0,57.0,3.0,47.0,7.0,48.0,4.0,3.0,35.0,0.0,20.0,55.0,56.0,,0.34065934065934067,0.6153846153846154,0.0,0.29545454545454547,1.0,0.6111111111111112,0.37272727272727274,0.5873015873015873,0.5384615384615384,0.5581395348837209,0.33333333333333337,0.33333333333333337,0.6140350877192983,0.0,0.42553191489361697,0.514018691588785,0.3076923076923077
Yoshinori Horie,Orthodox,No,No,No,0.0,0.0,0.0,0.0,0.0333333333333333,24.0,7.0,8.0,35.0,4.0,0.0,39.0,79.0,41.0,81.0,1.0,62.0,8.0,9.0,68.0,11.0,0.0,1.0,0.0,0.0,0.0,1.3166666666666669,42.0,27.0,11.0,38.0,42.0,0.0,80.0,154.0,89.0,166.0,0.0,95.0,44.0,15.0,99.0,55.0,0.0,0.0,53.0,17.0,4.0,61.0,13.0,0.0,74.0,77.0,0.0,0.3870967741935484,0.875,0.0,0.5147058823529411,0.36363636363636365,,0.4936708860759494,0.5061728395061729,,0.5578947368421052,0.38636363636363635,1.0,0.6161616161616161,0.23636363636363633,,0.48051948051948057,0.463855421686747
Olivier Aubin-Mercier,Southpaw,No,No,No,2.0,23.0,5.0,1.0,43.55,248.0,78.0,37.0,262.0,57.0,44.0,363.0,705.0,582.0,955.0,68.0,557.0,107.0,41.0,581.0,68.0,56.0,2.0,10.0,2.0,4.0,34.05,274.0,98.0,62.0,261.0,54.0,119.0,434.0,983.0,824.0,1419.0,34.0,757.0,148.0,78.0,748.0,86.0,149.0,24.0,483.0,50.0,16.0,487.0,32.0,30.0,549.0,595.0,0.3382352941176471,0.4452423698384201,0.7289719626168224,0.5609756097560976,0.4509466437177281,0.8382352941176471,0.7857142857142857,0.5148936170212766,0.6094240837696335,0.7058823529411764,0.6380449141347424,0.33783783783783783,0.8717948717948718,0.6510695187165776,0.37209302325581395,0.20134228187919467,0.5584944048830112,0.41930937279774494
Jin Soo Son,Orthodox,No,No,No,0.0,3.0,0.0,0.0,4.216666666666667,125.0,18.0,10.0,125.0,24.0,4.0,153.0,420.0,169.0,439.0,12.0,375.0,32.0,13.0,383.0,31.0,6.0,0.0,0.0,0.0,1.0,1.1333333333333333,179.0,37.0,13.0,177.0,45.0,7.0,229.0,480.0,294.0,550.0,3.0,414.0,52.0,14.0,415.0,57.0,8.0,3.0,235.0,15.0,1.0,238.0,12.0,1.0,251.0,256.0,0.25,0.3333333333333333,0.5625,0.23076923076923078,0.3263707571801567,0.7741935483870968,0.6666666666666666,0.36428571428571427,0.38496583143507973,1.0,0.567632850241546,0.28846153846153844,1.0,0.5734939759036144,0.21052631578947367,0.125,0.5229166666666667,0.46545454545454545
Sheymon Moraes,Orthodox,No,No,No,2.0,0.0,0.0,0.0,3.1666666666666665,83.0,85.0,20.0,150.0,30.0,8.0,188.0,445.0,204.0,464.0,4.0,294.0,127.0,24.0,384.0,40.0,21.0,2.0,12.0,3.0,1.0,17.9,131.0,60.0,37.0,168.0,27.0,33.0,228.0,627.0,304.0,718.0,26.0,477.0,96.0,54.0,536.0,41.0,50.0,14.0,346.0,36.0,17.0,368.0,14.0,17.0,399.0,414.0,0.0,0.282312925170068,0.6692913385826772,0.0,0.390625,0.75,0.38095238095238093,0.42247191011235957,0.4396551724137931,0.5384615384615384,0.7253668763102725,0.375,0.7777777777777778,0.6865671641791045,0.3414634146341463,0.33999999999999997,0.6363636363636364,0.5766016713091922
Nicco Montano,Southpaw,Yes,No,Yes,0.0,6.0,1.0,1.0,12.383333333333333,151.0,23.0,50.0,187.0,16.0,21.0,224.0,535.0,301.0,627.0,11.0,447.0,33.0,55.0,479.0,29.0,27.0,0.0,4.0,1.0,0.0,7.699999999999999,144.0,24.0,9.0,144.0,15.0,18.0,177.0,493.0,262.0,591.0,13.0,446.0,35.0,12.0,455.0,19.0,19.0,9.0,302.0,11.0,3.0,311.0,4.0,1.0,316.0,329.0,0.5454545454545454,0.3378076062639821,0.696969696969697,0.10909090909090909,0.3903966597077244,0.5517241379310345,0.7777777777777778,0.41869158878504675,0.4800637958532695,0.6923076923076923,0.6771300448430493,0.3142857142857143,0.6666666666666667,0.6835164835164835,0.21052631578947367,0.052631578947368474,0.6409736308316429,0.5566835871404399
Cezar Ferreira,Southpaw,No,No,No,2.0,28.0,5.0,0.0,49.56666666666667,157.0,75.0,65.0,233.0,18.0,46.0,297.0,693.0,553.0,988.0,52.0,469.0,139.0,85.0,596.0,29.0,68.0,7.0,4.0,3.0,2.0,11.249999999999998,260.0,58.0,63.0,260.0,63.0,58.0,381.0,825.0,615.0,1092.0,26.0,645.0,87.0,93.0,651.0,97.0,77.0,22.0,385.0,29.0,30.0,391.0,34.0,19.0,444.0,477.0,0.5384615384615384,0.3347547974413646,0.539568345323741,0.32941176470588235,0.39093959731543626,0.6206896551724138,0.6764705882352942,0.42857142857142855,0.5597165991902834,0.8461538461538461,0.5968992248062015,0.33333333333333337,0.956989247311828,0.6006144393241167,0.35051546391752575,0.24675324675324672,0.5381818181818182,0.4368131868131868
Gilbert Melendez,Orthodox,No,No,Yes,0.0,3.0,0.0,0.0,5.833333333333333,229.0,45.0,20.0,257.0,30.0,7.0,294.0,1019.0,405.0,1145.0,18.0,914.0,74.0,31.0,953.0,54.0,12.0,6.0,6.0,3.0,1.0,8.966666666666667,228.0,88.0,109.0,388.0,21.0,16.0,425.0,1040.0,486.0,1107.0,24.0,779.0,131.0,130.0,983.0,33.0,24.0,18.0,551.0,43.0,21.0,595.0,12.0,8.0,615.0,621.0,0.16666666666666666,0.25054704595185995,0.6081081081081081,0.0967741935483871,0.2696747114375656,0.5555555555555556,0.5833333333333334,0.2885181550539745,0.3537117903930131,0.75,0.7073170731707317,0.3282442748091603,0.9538461538461538,0.6052899287894201,0.36363636363636365,0.33333333333333337,0.5913461538461539,0.5609756097560976
Dan Moret,Southpaw,No,No,No,0.0,3.0,1.0,0.0,9.75,50.0,28.0,18.0,56.0,33.0,7.0,96.0,219.0,107.0,232.0,11.0,159.0,40.0,20.0,157.0,53.0,9.0,1.0,6.0,3.0,2.0,14.583333333333334,96.0,29.0,3.0,72.0,31.0,25.0,128.0,226.0,280.0,396.0,11.0,190.0,33.0,3.0,140.0,47.0,39.0,5.0,94.0,4.0,0.0,68.0,16.0,14.0,98.0,116.0,0.2727272727272727,0.31446540880503143,0.7,0.15,0.35668789808917195,0.6226415094339622,0.7777777777777778,0.4383561643835616,0.46120689655172414,0.4545454545454546,0.49473684210526314,0.12121212121212122,-1.0,0.48571428571428577,0.34042553191489366,0.3589743589743589,0.4336283185840708,0.29292929292929293
Junior Albini,Orthodox,No,No,No,1.0,3.0,0.0,0.0,7.466666666666667,70.0,27.0,19.0,90.0,22.0,4.0,116.0,227.0,160.0,272.0,8.0,168.0,38.0,21.0,191.0,30.0,6.0,3.0,0.0,1.0,1.0,2.466666666666667,97.0,40.0,40.0,139.0,31.0,7.0,177.0,371.0,206.0,403.0,4.0,273.0,52.0,46.0,316.0,43.0,12.0,4.0,176.0,12.0,6.0,177.0,12.0,5.0,194.0,197.0,0.375,0.4166666666666667,0.7105263157894737,0.14285714285714285,0.4712041884816754,0.7333333333333333,0.6666666666666666,0.5110132158590308,0.5882352941176471,1.0,0.6446886446886446,0.23076923076923073,1.0,0.560126582278481,0.2790697674418605,0.41666666666666663,0.522911051212938,0.488833746898263
Allen Crowder,Orthodox,No,No,No,0.0,1.0,1.0,0.0,2.3666666666666663,18.0,1.0,8.0,21.0,3.0,3.0,27.0,69.0,33.0,76.0,3.0,60.0,1.0,8.0,57.0,9.0,3.0,2.0,0.0,0.0,0.0,1.333333333333333,45.0,7.0,3.0,32.0,12.0,11.0,55.0,112.0,64.0,121.0,0.0,102.0,7.0,3.0,77.0,24.0,11.0,0.0,57.0,0.0,0.0,45.0,12.0,0.0,57.0,57.0,0.3333333333333333,0.3,1.0,0.125,0.3684210526315789,0.3333333333333333,1.0,0.391304347826087,0.4342105263157895,,0.5588235294117647,0.0,1.0,0.5844155844155844,0.5,0.0,0.5089285714285714,0.47107438016528924
Syuri Kondo,Orthodox,No,No,No,0.0,0.0,1.0,0.0,0.33333333333333315,177.0,44.0,25.0,214.0,29.0,3.0,246.0,548.0,260.0,566.0,0.0,459.0,61.0,28.0,502.0,43.0,3.0,1.0,1.0,0.0,0.0,12.983333333333334,256.0,34.0,39.0,254.0,12.0,63.0,329.0,784.0,405.0,884.0,6.0,668.0,57.0,59.0,682.0,23.0,79.0,5.0,412.0,23.0,20.0,428.0,11.0,16.0,455.0,479.0,,0.38562091503267976,0.7213114754098361,0.0,0.4262948207171315,0.6744186046511628,1.0,0.4489051094890511,0.45936395759717313,0.8333333333333334,0.6167664670658682,0.4035087719298246,0.9830508474576272,0.6275659824046921,0.4782608695652174,0.20253164556962022,0.5803571428571428,0.5418552036199096
Eric Spicely,Orthodox,No,No,No,0.0,4.0,3.0,0.0,8.8,143.0,21.0,6.0,108.0,38.0,24.0,170.0,376.0,245.0,460.0,20.0,342.0,28.0,6.0,302.0,45.0,29.0,2.0,1.0,3.0,1.0,8.9,198.0,58.0,6.0,203.0,40.0,19.0,262.0,591.0,305.0,643.0,4.0,515.0,70.0,6.0,505.0,57.0,29.0,3.0,317.0,12.0,0.0,302.0,17.0,10.0,329.0,338.0,0.2,0.41812865497076024,0.75,0.6666666666666666,0.3576158940397351,0.8444444444444444,0.8275862068965517,0.4521276595744681,0.532608695652174,0.75,0.6155339805825243,0.17142857142857137,0.8333333333333334,0.598019801980198,0.29824561403508776,0.3448275862068966,0.5566835871404399,0.5256609642301711
Duda Santana,Orthodox,No,No,No,0.0,3.0,0.0,0.0,2.5833333333333335,36.0,2.0,4.0,40.0,0.0,2.0,42.0,106.0,48.0,112.0,5.0,90.0,10.0,6.0,102.0,2.0,2.0,0.0,0.0,2.0,0.0,1.15,12.0,5.0,2.0,18.0,0.0,1.0,19.0,71.0,30.0,82.0,0.0,63.0,6.0,2.0,69.0,0.0,2.0,0.0,51.0,1.0,0.0,51.0,0.0,1.0,52.0,52.0,0.6,0.4,0.2,0.5,0.39215686274509803,0.0,1.0,0.39622641509433965,0.42857142857142855,,0.8095238095238095,0.16666666666666663,1.0,0.7391304347826086,,0.5,0.7323943661971831,0.6341463414634146
Sung Bin Jo,Orthodox,No,No,No,0.0,1.0,1.0,0.0,0.1499999999999999,13.0,7.0,1.0,12.0,8.0,1.0,21.0,63.0,23.0,65.0,3.0,53.0,9.0,1.0,52.0,10.0,1.0,0.0,1.0,0.0,0.0,3.933333333333333,22.0,5.0,13.0,24.0,8.0,8.0,40.0,83.0,49.0,93.0,6.0,53.0,6.0,24.0,57.0,11.0,15.0,5.0,31.0,1.0,11.0,33.0,3.0,7.0,43.0,44.0,0.3333333333333333,0.24528301886792453,0.7777777777777778,1.0,0.23076923076923078,0.8,1.0,0.3333333333333333,0.35384615384615387,0.8333333333333334,0.5849056603773585,0.16666666666666663,0.9583333333333334,0.5789473684210527,0.2727272727272727,0.4666666666666667,0.5180722891566265,0.4731182795698925
Jimi Manuwa,Orthodox,No,No,No,3.0,3.0,2.0,0.0,14.583333333333334,119.0,80.0,90.0,180.0,104.0,5.0,289.0,533.0,338.0,589.0,16.0,328.0,104.0,101.0,400.0,124.0,9.0,6.0,9.0,0.0,0.0,23.433333333333334,203.0,76.0,56.0,216.0,109.0,10.0,335.0,659.0,468.0,797.0,31.0,498.0,99.0,62.0,506.0,137.0,16.0,22.0,295.0,23.0,6.0,290.0,28.0,6.0,324.0,329.0,0.1875,0.3628048780487805,0.7692307692307693,0.0297029702970297,0.45,0.8387096774193549,0.5555555555555556,0.5422138836772983,0.5738539898132428,0.7096774193548387,0.5923694779116466,0.23232323232323238,0.8548387096774194,0.5731225296442688,0.2043795620437956,0.375,0.49165402124430957,0.4127979924717692
Nick Hein,Southpaw,No,No,No,2.0,6.0,0.0,1.0,6.816666666666666,188.0,47.0,41.0,265.0,9.0,2.0,276.0,787.0,367.0,888.0,18.0,647.0,91.0,49.0,764.0,21.0,2.0,1.0,2.0,1.0,1.0,8.716666666666667,255.0,80.0,41.0,347.0,22.0,7.0,376.0,937.0,454.0,1022.0,12.0,745.0,139.0,53.0,900.0,29.0,8.0,10.0,490.0,59.0,12.0,553.0,7.0,1.0,561.0,568.0,0.3333333333333333,0.29057187017001546,0.5164835164835165,0.12244897959183673,0.3468586387434555,0.42857142857142855,1.0,0.35069885641677256,0.4132882882882883,0.8333333333333334,0.6577181208053691,0.4244604316546763,0.9622641509433962,0.6144444444444445,0.24137931034482762,0.125,0.5987193169690501,0.5557729941291585
Tonya Evinger,Orthodox,No,No,Yes,0.0,2.0,0.0,0.0,7.6,17.0,19.0,11.0,35.0,11.0,1.0,47.0,112.0,117.0,192.0,9.0,68.0,28.0,16.0,96.0,15.0,1.0,1.0,1.0,0.0,1.0,10.516666666666667,126.0,27.0,21.0,62.0,25.0,87.0,174.0,284.0,285.0,409.0,3.0,227.0,35.0,22.0,131.0,41.0,112.0,2.0,101.0,8.0,1.0,69.0,16.0,25.0,110.0,124.0,0.2222222222222222,0.25,0.6785714285714286,0.125,0.3645833333333333,0.7333333333333333,1.0,0.41964285714285715,0.609375,0.6666666666666667,0.44493392070484583,0.22857142857142854,0.9545454545454546,0.5267175572519084,0.3902439024390244,0.2232142857142857,0.38732394366197187,0.3031784841075794
Desmond Green,Southpaw,No,No,No,1.0,10.0,0.0,0.0,5.783333333333333,232.0,62.0,50.0,286.0,31.0,27.0,344.0,746.0,383.0,791.0,20.0,590.0,94.0,62.0,669.0,45.0,32.0,0.0,6.0,3.0,0.0,5.066666666666666,100.0,53.0,80.0,209.0,11.0,13.0,233.0,752.0,272.0,791.0,24.0,537.0,118.0,97.0,715.0,23.0,14.0,18.0,437.0,65.0,17.0,506.0,12.0,1.0,519.0,519.0,0.5,0.39322033898305087,0.6595744680851063,0.16129032258064516,0.42750373692077726,0.6888888888888889,0.84375,0.46112600536193027,0.48419721871049304,0.75,0.813780260707635,0.5508474576271186,0.9381443298969072,0.7076923076923076,0.5217391304347826,0.0714285714285714,0.6901595744680851,0.6561314791403288
Patrick Cummins,Orthodox,No,No,No,0.0,35.0,1.0,0.0,47.1,409.0,51.0,38.0,224.0,85.0,189.0,498.0,981.0,736.0,1259.0,85.0,867.0,68.0,46.0,603.0,120.0,258.0,5.0,15.0,3.0,0.0,11.533333333333333,326.0,45.0,20.0,281.0,57.0,53.0,391.0,886.0,528.0,1036.0,21.0,798.0,61.0,27.0,739.0,82.0,65.0,6.0,472.0,16.0,7.0,458.0,25.0,12.0,495.0,508.0,0.4117647058823529,0.4717416378316032,0.75,0.7608695652173914,0.3714759535655058,0.7083333333333334,0.7325581395348837,0.5076452599388379,0.5845909451945989,0.2857142857142857,0.5914786967418546,0.2622950819672131,0.4444444444444444,0.6197564276048715,0.30487804878048785,0.18461538461538463,0.5586907449209932,0.49034749034749037
BJ Penn,Orthodox,Yes,No,Yes,7.0,26.0,12.0,1.0,58.18333333333334,783.0,162.0,54.0,628.0,210.0,161.0,999.0,2101.0,1890.0,3032.0,45.0,1848.0,191.0,62.0,1594.0,279.0,228.0,1.0,34.0,3.0,9.0,103.7,793.0,242.0,204.0,849.0,170.0,220.0,1239.0,2873.0,2303.0,4024.0,143.0,2236.0,360.0,277.0,2259.0,280.0,334.0,109.0,1443.0,118.0,73.0,1410.0,110.0,114.0,1634.0,1721.0,0.5777777777777777,0.4237012987012987,0.8481675392670157,0.41935483870967744,0.39397741530740277,0.7526881720430108,0.706140350877193,0.4754878629224179,0.6233509234828496,0.7622377622377623,0.6453488372093024,0.3277777777777777,0.8772563176895307,0.6241699867197875,0.3928571428571429,0.3413173652694611,0.5687434737208492,0.4276838966202783
Talita Bernardo,Orthodox,No,No,No,0.0,6.0,2.0,2.0,19.633333333333333,106.0,24.0,44.0,148.0,7.0,19.0,174.0,413.0,249.0,502.0,27.0,334.0,30.0,49.0,379.0,9.0,25.0,1.0,5.0,5.0,4.0,7.6499999999999995,174.0,29.0,22.0,153.0,16.0,56.0,225.0,508.0,410.0,712.0,7.0,440.0,40.0,28.0,398.0,22.0,88.0,2.0,266.0,11.0,6.0,245.0,6.0,32.0,283.0,302.0,0.2222222222222222,0.31736526946107785,0.8,0.12244897959183673,0.39050131926121373,0.7777777777777778,0.76,0.4213075060532688,0.4960159362549801,0.2857142857142857,0.6045454545454545,0.275,0.8214285714285714,0.6155778894472361,0.2727272727272727,0.36363636363636365,0.5570866141732284,0.4241573033707865
Arjan Bhullar,Orthodox,No,No,No,1.0,6.0,0.0,0.0,21.633333333333333,104.0,13.0,4.0,63.0,37.0,21.0,121.0,214.0,270.0,390.0,8.0,195.0,14.0,5.0,137.0,48.0,29.0,0.0,0.0,1.0,0.0,1.8666666666666667,93.0,44.0,32.0,120.0,46.0,3.0,169.0,413.0,234.0,480.0,1.0,324.0,56.0,33.0,348.0,60.0,5.0,1.0,231.0,12.0,1.0,228.0,14.0,2.0,244.0,246.0,0.75,0.5333333333333333,0.9285714285714286,1.2,0.45985401459854014,0.7708333333333334,0.7241379310344828,0.5654205607476636,0.6923076923076923,1.0,0.712962962962963,0.2142857142857143,1.0,0.6551724137931034,0.23333333333333328,0.4,0.5907990314769975,0.5125
Elias Theodorou,Orthodox,No,No,No,0.0,13.0,0.0,3.0,33.9,279.0,211.0,154.0,407.0,165.0,72.0,644.0,1524.0,975.0,1896.0,46.0,909.0,366.0,249.0,1191.0,240.0,93.0,1.0,20.0,3.0,1.0,21.166666666666668,215.0,98.0,54.0,227.0,130.0,10.0,367.0,781.0,489.0,912.0,49.0,574.0,135.0,72.0,583.0,186.0,12.0,29.0,359.0,37.0,18.0,356.0,56.0,2.0,414.0,423.0,0.2826086956521739,0.3069306930693069,0.5765027322404371,0.05220883534136546,0.3417296389588581,0.6875,0.7741935483870968,0.4225721784776903,0.5142405063291139,0.5918367346938775,0.6254355400696865,0.274074074074074,0.7222222222222222,0.6106346483704974,0.30107526881720426,0.16666666666666663,0.530089628681178,0.4638157894736842
Mitch Gagnon,Southpaw,No,No,No,3.0,6.0,10.0,2.0,17.03333333333333,138.0,52.0,25.0,126.0,50.0,39.0,215.0,463.0,308.0,563.0,24.0,358.0,74.0,31.0,327.0,77.0,59.0,1.0,12.0,6.0,1.0,32.0,86.0,48.0,38.0,105.0,51.0,16.0,172.0,452.0,324.0,642.0,35.0,327.0,74.0,51.0,348.0,71.0,33.0,23.0,241.0,26.0,13.0,243.0,20.0,17.0,280.0,318.0,0.25,0.3854748603351955,0.7027027027027027,0.1935483870967742,0.3853211009174312,0.6493506493506493,0.6610169491525424,0.46436285097192226,0.5470692717584369,0.6571428571428571,0.7370030581039755,0.3513513513513513,0.7647058823529411,0.6982758620689655,0.2816901408450704,0.5151515151515151,0.6194690265486726,0.4953271028037384
Dmitrii Smoliakov,Switch,No,No,No,0.0,0.0,0.0,0.0,0.0,11.0,7.0,2.0,12.0,7.0,1.0,20.0,47.0,95.0,133.0,4.0,34.0,10.0,3.0,35.0,11.0,1.0,0.0,2.0,1.0,0.0,7.8,47.0,6.0,0.0,10.0,6.0,37.0,53.0,120.0,133.0,264.0,8.0,114.0,6.0,0.0,37.0,11.0,72.0,6.0,67.0,0.0,0.0,27.0,5.0,35.0,67.0,131.0,0.0,0.3235294117647059,0.7,0.0,0.34285714285714286,0.6363636363636364,1.0,0.425531914893617,0.7142857142857143,0.75,0.5877192982456141,0.0,-inf,0.7297297297297297,0.4545454545454546,0.48611111111111116,0.5583333333333333,0.4962121212121212
